# scenario synthetic ride
0.00,0.000,100.000,0.000,0.0,0,0,13.00,0,0.00
0.15,0.000,100.114,2.000,0.0,0,0,13.00,0,2.00
0.31,0.000,100.229,4.000,0.0,0,0,13.00,0,4.00
0.46,0.000,100.343,6.000,0.0,0,0,13.00,0,6.00
0.62,0.000,100.457,8.000,0.0,0,0,13.00,0,8.00
0.77,0.000,100.571,10.000,0.0,0,0,13.00,0,10.00
0.92,0.000,100.686,12.000,0.0,0,0,13.00,0,12.00
1.08,0.000,100.800,14.000,0.0,0,0,13.00,0,14.00
1.23,0.000,100.914,16.000,0.0,0,0,13.00,0,16.00
1.38,0.000,101.029,18.000,0.0,0,0,13.00,0,18.00
1.54,0.000,101.143,20.000,0.0,0,0,13.00,0,20.00
1.69,0.000,101.257,22.000,0.0,0,0,13.00,0,22.00
1.85,0.000,101.371,24.000,0.0,0,0,13.00,0,24.00
2.00,0.000,101.486,26.000,0.0,0,0,13.00,0,26.00
2.15,0.000,101.600,28.000,0.0,0,0,13.00,0,28.00
2.31,0.000,101.714,30.000,0.0,0,0,13.00,0,30.00
2.46,0.000,101.829,32.000,0.0,0,0,13.00,0,32.00
2.62,0.000,101.943,34.000,0.0,0,0,13.00,0,34.00
2.77,0.000,102.057,36.000,0.0,0,0,13.00,0,36.00
2.92,0.000,102.171,38.000,0.0,0,0,13.00,0,38.00
3.08,0.000,102.286,40.000,0.0,0,0,13.00,0,40.00
3.23,0.000,102.400,42.000,0.0,0,0,13.00,0,42.00
3.38,0.000,102.514,44.000,0.0,0,0,13.00,0,44.00
3.54,0.000,102.629,46.000,0.0,0,0,13.00,0,46.00
3.69,0.000,102.743,48.000,0.0,0,0,13.00,0,48.00
3.85,0.000,102.857,50.000,0.0,0,0,13.00,0,50.00
4.00,0.000,102.971,52.000,0.0,0,0,13.00,0,52.00
4.15,0.000,103.086,54.000,0.0,0,0,13.00,0,54.00
4.31,0.000,103.200,56.000,0.0,0,0,13.00,0,56.00
4.46,0.000,103.314,58.000,0.0,0,0,13.00,0,58.00
4.62,0.000,103.429,60.000,0.0,0,0,13.00,0,60.00
4.77,0.000,103.543,62.000,0.0,0,0,13.00,0,62.00
4.92,0.000,103.657,64.000,0.0,0,0,13.00,0,64.00
5.08,0.000,103.771,66.000,0.0,0,0,13.00,0,66.00
5.23,0.000,103.886,68.000,0.0,0,0,13.00,0,68.00
5.38,0.000,104.000,70.000,0.0,0,0,13.00,0,70.00
5.54,0.923,104.000,71.774,27.5,0,0,5.00,0,72.00
5.94,2.562,104.000,72.921,55.0,0,0,5.00,0,74.00
6.34,4.545,104.000,73.182,82.5,0,0,5.00,0,76.00
6.74,6.424,104.000,72.498,110.0,0,0,5.00,0,78.00
7.14,7.775,104.000,71.024,137.5,0,0,5.00,0,80.00
7.54,8.293,104.000,69.092,165.0,0,0,5.00,0,82.00
7.94,8.811,100.704,67.160,165.0,0,0,14.00,0,84.00
8.08,9.328,101.391,65.228,165.0,0,0,14.00,0,86.00
8.22,9.846,102.043,63.296,165.0,0,0,14.00,0,88.00
8.37,10.363,102.645,61.364,165.0,0,0,14.00,0,90.00
8.51,10.881,103.182,59.433,165.0,0,0,14.00,0,92.00
8.65,11.399,103.641,57.501,165.0,0,0,14.00,0,94.00
8.80,11.916,104.010,55.569,165.0,0,0,14.00,0,96.00
8.94,12.434,104.280,53.637,165.0,0,0,14.00,0,98.00
9.08,12.952,104.445,51.705,165.0,0,0,14.00,0,100.00
9.22,13.469,104.500,49.773,165.0,0,0,14.00,0,102.00
9.37,13.987,104.445,47.841,165.0,0,0,14.00,0,104.00
9.51,14.505,104.280,45.910,165.0,0,0,14.00,0,106.00
9.65,15.022,104.010,43.978,165.0,0,0,14.00,0,108.00
9.80,15.540,103.641,42.046,165.0,0,0,14.00,0,110.00
9.94,16.057,103.182,40.114,165.0,0,0,14.00,0,112.00
10.08,16.575,102.645,38.182,165.0,0,0,14.00,0,114.00
10.22,17.093,102.043,36.250,165.0,0,0,14.00,0,116.00
10.37,17.610,101.391,34.318,165.0,0,0,14.00,0,118.00
10.51,18.128,100.704,32.387,165.0,0,0,14.00,0,120.00
10.65,18.646,100.000,30.455,165.0,0,0,14.00,0,122.00
10.80,19.163,99.880,28.523,165.0,0,0,13.00,0,124.00
10.95,19.681,99.760,26.591,165.0,0,0,13.00,0,126.00
11.10,20.199,99.640,24.659,165.0,0,0,13.00,0,128.00
11.26,20.716,99.520,22.727,165.0,0,0,13.00,0,130.00
11.41,21.234,99.400,20.795,165.0,0,0,13.00,0,132.00
11.56,21.751,99.280,18.864,165.0,0,0,13.00,0,134.00
11.72,22.269,99.160,16.932,165.0,0,0,13.00,0,136.00
11.87,22.787,99.040,15.000,165.0,0,0,13.00,0,138.00
12.03,23.304,98.920,13.068,165.0,0,0,13.00,0,140.00
12.18,23.822,98.800,11.136,165.0,0,0,13.00,0,142.00
12.33,24.340,98.680,9.204,165.0,0,0,13.00,0,144.00
12.49,24.857,98.560,7.273,165.0,0,0,13.00,0,146.00
12.64,25.375,98.440,5.341,165.0,0,0,13.00,0,148.00
12.80,25.893,98.320,3.409,165.0,0,0,13.00,0,150.00
12.95,26.410,98.200,1.477,165.0,0,0,13.00,0,152.00
13.10,26.928,98.080,-0.455,165.0,0,0,13.00,0,154.00
