# scenario synthetic ride
0.00,0.000,100.000,0.000,0.0,0,0,16.00,0,0.00
0.12,0.000,100.000,2.000,0.0,0,0,16.00,0,2.00
0.25,0.000,100.000,4.000,0.0,0,0,16.00,0,4.00
0.38,0.000,100.000,6.000,0.0,0,0,16.00,0,6.00
0.50,0.000,100.000,8.000,0.0,0,0,16.00,0,8.00
0.62,0.000,100.000,10.000,0.0,0,0,16.00,0,10.00
0.75,0.000,100.000,12.000,0.0,0,0,16.00,0,12.00
0.88,0.000,100.000,14.000,0.0,0,0,16.00,0,14.00
1.00,0.000,100.000,16.000,0.0,0,0,16.00,0,16.00
1.12,0.000,100.000,18.000,0.0,0,0,16.00,0,18.00
1.25,0.000,100.000,20.000,0.0,0,0,16.00,0,20.00
1.38,0.000,100.000,22.000,0.0,0,0,16.00,0,22.00
1.50,0.000,100.000,24.000,0.0,0,0,16.00,0,24.00
1.62,0.000,100.000,26.000,0.0,0,0,16.00,0,26.00
1.75,0.000,100.000,28.000,0.0,0,0,16.00,0,28.00
1.88,0.000,100.000,30.000,0.0,0,0,16.00,0,30.00
2.00,0.000,100.000,32.000,0.0,0,0,16.00,0,32.00
2.12,0.000,100.000,34.000,0.0,0,0,16.00,0,34.00
2.25,0.000,100.000,36.000,0.0,0,0,16.00,0,36.00
2.38,0.000,100.000,38.000,0.0,0,0,16.00,0,38.00
2.50,0.000,100.000,40.000,0.0,0,0,16.00,0,40.00
2.62,0.000,100.000,42.000,0.0,0,0,16.00,0,42.00
2.75,0.000,100.000,44.000,0.0,0,0,16.00,0,44.00
2.88,0.000,100.000,46.000,0.0,0,0,16.00,0,46.00
3.00,0.000,100.000,48.000,0.0,0,0,16.00,0,48.00
3.12,0.000,100.000,50.000,0.0,0,0,16.00,0,50.00
3.25,0.000,100.000,52.000,0.0,0,0,16.00,0,52.00
3.38,0.000,100.000,54.000,0.0,0,0,16.00,0,54.00
3.50,0.000,100.000,56.000,0.0,0,0,16.00,0,56.00
3.62,0.000,100.000,58.000,0.0,0,0,16.00,0,58.00
3.75,0.000,100.000,60.000,0.0,0,0,16.00,0,60.00
3.88,0.000,100.000,62.000,0.0,0,0,16.00,0,62.00
4.00,0.000,100.000,64.000,0.0,0,0,16.00,0,64.00
4.12,0.000,100.000,66.000,0.0,0,0,16.00,0,66.00
4.25,0.000,100.000,68.000,0.0,0,0,16.00,0,68.00
4.38,0.000,100.000,70.000,0.0,0,0,16.00,0,70.00
4.50,0.000,100.000,72.000,0.0,0,0,16.00,0,72.00
4.62,0.000,100.000,74.000,0.0,0,0,16.00,0,74.00
4.75,0.000,100.000,76.000,0.0,0,0,16.00,0,76.00
4.88,0.000,100.000,78.000,0.0,0,0,16.00,0,78.00
5.00,0.000,100.000,80.000,0.0,0,0,16.00,0,80.00
5.12,0.000,100.000,82.000,0.0,0,0,16.00,0,82.00
5.25,0.000,100.000,84.000,0.0,0,0,16.00,0,84.00
5.38,0.000,100.000,86.000,0.0,0,0,16.00,0,86.00
5.50,0.000,100.000,88.000,0.0,0,0,16.00,0,88.00
5.62,0.000,100.000,90.000,0.0,0,0,16.00,0,90.00
5.75,0.000,100.000,92.000,0.0,0,0,16.00,0,92.00
5.88,0.000,100.000,94.000,0.0,0,0,16.00,0,94.00
6.00,0.000,100.000,96.000,0.0,0,0,16.00,0,96.00
6.12,0.000,100.000,98.000,0.0,0,0,16.00,0,98.00
6.25,0.000,100.000,100.000,0.0,0,0,16.00,0,100.00
6.38,0.000,100.000,102.000,0.0,0,0,16.00,0,102.00
6.50,0.000,100.000,104.000,0.0,0,0,16.00,0,104.00
6.62,0.000,100.000,106.000,0.0,0,0,16.00,0,106.00
6.75,0.000,100.000,108.000,0.0,0,0,16.00,0,108.00
6.88,0.000,100.000,110.000,0.0,0,0,16.00,0,110.00
7.00,0.000,100.000,112.000,0.0,0,0,16.00,0,112.00
7.12,0.000,100.000,114.000,0.0,0,0,16.00,0,114.00
7.25,0.000,100.000,116.000,0.0,0,0,16.00,0,116.00
7.38,0.000,100.000,118.000,0.0,0,0,16.00,0,118.00
7.50,0.000,100.000,120.000,0.0,0,0,16.00,0,120.00
7.62,0.347,100.000,121.970,10.0,0,0,9.00,0,122.00
7.85,1.031,100.000,123.849,20.0,0,0,9.00,0,124.00
8.07,2.031,100.000,125.581,30.0,0,0,9.00,0,126.00
8.29,3.317,100.000,127.113,40.0,0,0,9.00,0,128.00
8.51,4.849,100.000,128.399,50.0,0,0,9.00,0,130.00
8.74,6.581,100.000,129.399,60.0,0,0,9.00,0,132.00
8.96,8.460,100.000,130.083,70.0,0,0,9.00,0,134.00
9.18,10.430,100.000,130.430,80.0,0,0,9.00,0,136.00
9.40,12.430,100.000,130.430,90.0,0,0,9.00,0,138.00
9.62,14.430,100.000,130.430,90.0,0,0,16.00,0,140.00
9.75,16.430,100.000,130.430,90.0,0,0,16.00,0,142.00
9.87,18.430,100.000,130.430,90.0,0,0,16.00,0,144.00
10.00,20.430,100.000,130.430,90.0,0,0,16.00,0,146.00
10.12,22.430,100.000,130.430,90.0,0,0,16.00,0,148.00
10.25,24.430,100.000,130.430,90.0,0,0,16.00,0,150.00
10.37,26.430,100.000,130.430,90.0,0,0,16.00,0,152.00
10.50,28.430,100.000,130.430,90.0,0,0,16.00,0,154.00
10.62,30.430,100.000,130.430,90.0,0,0,16.00,0,156.00
10.75,32.430,100.000,130.430,90.0,0,0,16.00,0,158.00
10.87,34.430,100.000,130.430,90.0,0,0,16.00,0,160.00
11.00,36.430,100.000,130.430,90.0,0,0,16.00,0,162.00
