# scenario synthetic ride
0.00,0.000,100.000,0.000,0.0,0,0,14.00,0,0.00
0.14,0.000,100.171,2.000,0.0,0,0,14.00,0,2.00
0.29,0.000,100.343,4.000,0.0,0,0,14.00,0,4.00
0.43,0.000,100.514,6.000,0.0,0,0,14.00,0,6.00
0.57,0.000,100.686,8.000,0.0,0,0,14.00,0,8.00
0.71,0.000,100.857,10.000,0.0,0,0,14.00,0,10.00
0.86,0.000,101.029,12.000,0.0,0,0,14.00,0,12.00
1.00,0.000,101.200,14.000,0.0,0,0,14.00,0,14.00
1.14,0.000,101.371,16.000,0.0,0,0,14.00,0,16.00
1.29,0.000,101.543,18.000,0.0,0,0,14.00,0,18.00
1.43,0.000,101.714,20.000,0.0,0,0,14.00,0,20.00
1.57,0.000,101.886,22.000,0.0,0,0,14.00,0,22.00
1.71,0.000,102.057,24.000,0.0,0,0,14.00,0,24.00
1.86,0.000,102.229,26.000,0.0,0,0,14.00,0,26.00
2.00,0.000,102.400,28.000,0.0,0,0,14.00,0,28.00
2.14,0.000,102.571,30.000,0.0,0,0,14.00,0,30.00
2.29,0.000,102.743,32.000,0.0,0,0,14.00,0,32.00
2.43,0.000,102.914,34.000,0.0,0,0,14.00,0,34.00
2.57,0.000,103.086,36.000,0.0,0,0,14.00,0,36.00
2.71,0.000,103.257,38.000,0.0,0,0,14.00,0,38.00
2.86,0.000,103.429,40.000,0.0,0,0,14.00,0,40.00
3.00,0.000,103.600,42.000,0.0,0,0,14.00,0,42.00
3.14,0.000,103.771,44.000,0.0,0,0,14.00,0,44.00
3.29,0.000,103.943,46.000,0.0,0,0,14.00,0,46.00
3.43,0.000,104.114,48.000,0.0,0,0,14.00,0,48.00
3.57,0.000,104.286,50.000,0.0,0,0,14.00,0,50.00
3.71,0.000,104.457,52.000,0.0,0,0,14.00,0,52.00
3.86,0.000,104.629,54.000,0.0,0,0,14.00,0,54.00
4.00,0.000,104.800,56.000,0.0,0,0,14.00,0,56.00
4.14,0.000,104.971,58.000,0.0,0,0,14.00,0,58.00
4.29,0.000,105.143,60.000,0.0,0,0,14.00,0,60.00
4.43,0.000,105.314,62.000,0.0,0,0,14.00,0,62.00
4.57,0.000,105.486,64.000,0.0,0,0,14.00,0,64.00
4.71,0.000,105.657,66.000,0.0,0,0,14.00,0,66.00
