# scenario synthetic ride
0.00,0.000,100.000,0.000,0.0,0,0,16.00,0,0.00
0.12,0.000,100.000,2.000,0.0,0,0,16.00,0,2.00
0.25,0.000,100.000,4.000,0.0,0,0,16.00,0,4.00
0.38,0.000,100.000,6.000,0.0,0,0,16.00,0,6.00
0.50,0.000,100.000,8.000,0.0,0,0,16.00,0,8.00
0.62,0.000,100.000,10.000,0.0,0,0,16.00,0,10.00
0.75,0.000,100.000,12.000,0.0,0,0,16.00,0,12.00
0.88,0.000,100.000,14.000,0.0,0,0,16.00,0,14.00
1.00,0.000,100.000,16.000,0.0,0,0,16.00,0,16.00
1.12,0.000,100.000,18.000,0.0,0,0,16.00,0,18.00
1.25,0.000,100.000,20.000,0.0,0,0,16.00,0,20.00
1.38,0.000,100.000,22.000,0.0,0,0,16.00,0,22.00
1.50,0.000,100.000,24.000,0.0,0,0,16.00,0,24.00
1.62,0.000,100.000,26.000,0.0,0,0,16.00,0,26.00
1.75,0.000,100.000,28.000,0.0,0,0,16.00,0,28.00
1.88,0.000,100.000,30.000,0.0,0,0,16.00,0,30.00
2.00,0.000,100.000,32.000,0.0,0,0,16.00,0,32.00
2.12,0.000,100.000,34.000,0.0,0,0,16.00,0,34.00
2.25,0.000,100.000,36.000,0.0,0,0,16.00,0,36.00
2.38,0.000,100.000,38.000,0.0,0,0,16.00,0,38.00
2.50,0.000,100.000,40.000,0.0,0,0,16.00,0,40.00
2.62,0.000,100.000,42.000,0.0,0,0,16.00,0,42.00
2.75,0.000,100.000,44.000,0.0,0,0,16.00,0,44.00
2.88,0.000,100.000,46.000,0.0,0,0,16.00,0,46.00
3.00,0.000,100.000,48.000,0.0,0,0,16.00,0,48.00
3.12,0.000,100.000,50.000,0.0,0,0,16.00,0,50.00
3.25,0.000,100.000,52.000,0.0,0,0,16.00,0,52.00
3.38,0.000,100.000,54.000,0.0,0,0,16.00,0,54.00
3.50,0.000,100.000,56.000,0.0,0,0,16.00,0,56.00
3.62,0.000,100.000,58.000,0.0,0,0,16.00,0,58.00
3.75,0.000,100.000,60.000,0.0,0,0,16.00,0,60.00
3.88,0.000,100.000,62.000,0.0,0,0,16.00,0,62.00
4.00,0.000,100.000,64.000,0.0,0,0,16.00,0,64.00
4.12,0.000,100.000,66.000,0.0,0,0,16.00,0,66.00
4.25,0.000,100.000,68.000,0.0,0,0,16.00,0,68.00
4.38,0.000,100.000,70.000,0.0,0,0,16.00,0,70.00
4.50,0.000,100.000,72.000,0.0,0,0,16.00,0,72.00
4.62,0.000,100.000,74.000,0.0,0,0,16.00,0,74.00
4.75,0.000,100.000,76.000,0.0,0,0,16.00,0,76.00
4.88,0.000,100.000,78.000,0.0,0,0,16.00,0,78.00
5.00,0.000,100.000,80.000,0.0,0,0,16.00,0,80.00
5.12,0.000,100.000,82.000,0.0,0,0,16.00,0,82.00
5.25,0.000,100.000,84.000,0.0,0,0,16.00,0,84.00
5.38,0.000,100.000,86.000,0.0,0,0,16.00,0,86.00
5.50,0.000,100.000,88.000,0.0,0,0,16.00,0,88.00
5.62,0.000,100.000,90.000,0.0,0,0,16.00,0,90.00
5.75,0.174,100.000,91.992,5.0,0,0,11.00,0,92.00
5.93,0.522,100.000,93.962,10.0,0,0,11.00,0,94.00
6.11,1.039,100.000,95.894,15.0,0,0,11.00,0,96.00
6.30,1.723,100.000,97.773,20.0,0,0,11.00,0,98.00
6.48,2.569,100.000,99.586,25.0,0,0,11.00,0,100.00
6.66,3.569,100.000,101.318,30.0,0,0,11.00,0,102.00
6.84,4.716,100.000,102.956,35.0,0,0,11.00,0,104.00
7.02,6.001,100.000,104.488,40.0,0,0,11.00,0,106.00
7.20,7.415,100.000,105.903,45.0,0,0,11.00,0,108.00
7.39,8.948,100.000,107.188,50.0,0,0,11.00,0,110.00
7.57,10.586,100.000,108.335,55.0,0,0,11.00,0,112.00
7.75,12.224,100.086,109.482,55.0,0,0,15.00,0,114.00
7.88,13.862,100.171,110.630,55.0,0,0,15.00,0,116.00
8.02,15.501,100.257,111.777,55.0,0,0,15.00,0,118.00
8.15,17.139,100.343,112.924,55.0,0,0,15.00,0,120.00
8.28,18.777,100.429,114.071,55.0,0,0,15.00,0,122.00
8.42,20.416,100.514,115.218,55.0,0,0,15.00,0,124.00
8.55,22.054,100.600,116.365,55.0,0,0,15.00,0,126.00
8.68,23.692,100.686,117.512,55.0,0,0,15.00,0,128.00
8.82,25.331,100.771,118.660,55.0,0,0,15.00,0,130.00
8.95,26.969,100.857,119.807,55.0,0,0,15.00,0,132.00
9.08,28.607,100.943,120.954,55.0,0,0,15.00,0,134.00
9.22,30.246,101.029,122.101,55.0,0,0,15.00,0,136.00
9.35,31.884,101.114,123.248,55.0,0,0,15.00,0,138.00
9.48,33.522,101.200,124.395,55.0,0,0,15.00,0,140.00
9.62,35.160,101.286,125.543,55.0,0,0,15.00,0,142.00
9.75,36.799,101.371,126.690,55.0,0,0,15.00,0,144.00
9.88,38.437,101.457,127.837,55.0,0,0,15.00,0,146.00
10.02,40.075,101.543,128.984,55.0,0,0,15.00,0,148.00
10.15,41.714,101.629,130.131,55.0,0,0,15.00,0,150.00
10.28,43.352,101.714,131.278,55.0,0,0,15.00,0,152.00
10.42,44.990,101.800,132.425,55.0,0,0,15.00,0,154.00
10.55,46.629,101.886,133.573,55.0,0,0,15.00,0,156.00
10.68,48.267,101.971,134.720,55.0,0,0,15.00,0,158.00
10.82,49.905,102.057,135.867,55.0,0,0,15.00,0,160.00
10.95,51.543,102.143,137.014,55.0,0,0,15.00,0,162.00
